,Company,Pictogram,Text,Face,TextArea,category,label
brown mackie college,True,False,False,0.0,Pictorial mark,0
rcs & rds,False,False,False,0.0,Abstract mark,1
musica,False,False,False,0.0,Abstract mark,1
horizon blue cross blue shield of new jersey,False,False,False,0.0,Abstract mark,1
wsp in australia & new zealand,True,False,False,0.0,Pictorial mark,0
lamprell,True,False,False,0.0,Pictorial mark,0
aptiv,False,False,False,0.0,Abstract mark,1
compal,False,False,False,0.0,Abstract mark,1
school,False,False,False,0.0,Abstract mark,1
william blair,False,False,False,0.0,Abstract mark,1
jfk health,False,False,False,0.0,Abstract mark,1
furnas,False,False,False,0.0,Abstract mark,1
children first mental health institute pvt. ltd.,False,False,False,0.0,Abstract mark,1
corpbanca,False,False,False,0.0,Abstract mark,1
pt.pertamina (persero),False,False,False,0.0,Abstract mark,1
lancet laboratories,False,False,False,0.0,Abstract mark,1
consultorio dental,False,False,False,0.0,Abstract mark,1
xxxxx,False,False,False,0.0,Abstract mark,1
cardno,False,False,False,0.0,Abstract mark,1
lv=,False,False,False,0.0,Abstract mark,1
independiente עצמאית,True,False,False,0.0,Pictorial mark,0
thyssenkrupp elevadores sa,True,False,False,0.0,Pictorial mark,0
consultorio medico,True,False,False,0.0,Pictorial mark,0
conalep,True,False,False,0.0,Pictorial mark,0
übersetzungen deutsch - tschechisch,False,False,False,0.0,Abstract mark,1
university of botswana,False,False,False,0.0,Abstract mark,1
mcdonalds,False,False,False,0.0,Abstract mark,1
haldor topsoe as,False,False,False,0.0,Abstract mark,1
anne arundel county public schools,False,False,False,0.0,Abstract mark,1
four seasons hotels and resorts,False,False,False,0.0,Abstract mark,1
ericsson,False,False,False,0.0,Abstract mark,1
lincoln public schools,True,False,False,0.0,Pictorial mark,0
akqa,False,False,False,0.0,Abstract mark,1
aeg,True,False,False,0.0,Pictorial mark,0
crawford & company,False,False,False,0.0,Abstract mark,1
apple store,False,False,False,0.0,Abstract mark,1
asb bank,False,False,False,0.0,Abstract mark,1
nyrstar,False,False,False,0.0,Abstract mark,1
nne pharmaplan,False,False,False,0.0,Abstract mark,1
university of north carolina,False,False,False,0.0,Abstract mark,1
optus,True,False,False,0.0,Pictorial mark,0
party city,False,False,False,0.0,Abstract mark,1
cbs corporation,False,False,False,0.0,Abstract mark,1
the results companies,False,False,False,0.0,Abstract mark,1
black box network services,False,False,False,0.0,Abstract mark,1
federal communications commission,False,False,False,0.0,Abstract mark,1
alphagraphics,False,False,False,0.0,Abstract mark,1
radioshack,False,False,False,0.0,Abstract mark,1
fedex express,False,False,False,0.0,Abstract mark,1
enersys,True,False,False,0.0,Pictorial mark,0
volvo it,False,False,False,0.0,Abstract mark,1
square d company,False,False,False,0.0,Abstract mark,1
center for creative leadership,True,False,False,0.0,Pictorial mark,0
australian defence force,True,False,False,0.0,Pictorial mark,0
a.p. moller - maersk,False,False,False,0.0,Abstract mark,1
magellan health,False,False,False,0.0,Abstract mark,1
agricultural research council,False,False,False,0.0,Abstract mark,1
banco de bogota,False,False,False,0.0,Abstract mark,1
writer,False,False,False,0.0,Abstract mark,1
arma dei carabinieri,False,False,False,0.0,Abstract mark,1
esso,False,False,False,0.0,Abstract mark,1
yp,False,False,False,0.0,Abstract mark,1
service canada,False,False,False,0.0,Abstract mark,1
saatchi & saatchi,False,False,False,0.0,Abstract mark,1
rijnstate,False,False,False,0.0,Abstract mark,1
great wolf lodge,False,False,False,0.0,Abstract mark,1
localiza rent a car,False,False,False,0.0,Abstract mark,1
caixa economica federal,False,False,False,0.0,Abstract mark,1
escritório próprio,True,False,False,0.0,Pictorial mark,0
the permanente medical group,True,False,False,0.0,Pictorial mark,0
currently seeking new role,False,False,False,0.0,Abstract mark,1
wood mackenzie,True,False,False,0.0,Pictorial mark,0
"legrand, north america",False,False,False,0.0,Abstract mark,1
assa abloy,False,False,False,0.0,Abstract mark,1
heartland payment systems,False,False,False,0.0,Abstract mark,1
retraite sereine,True,False,False,0.0,Pictorial mark,0
cis,True,False,False,0.0,Pictorial mark,0
own businees,False,False,False,0.0,Abstract mark,1
"realpage, inc.",False,False,False,0.0,Abstract mark,1
visma,False,False,False,0.0,Abstract mark,1
renishaw,False,False,False,0.0,Abstract mark,1
smith & nephew,False,False,False,0.0,Abstract mark,1
nucor corporation,False,False,False,0.0,Abstract mark,1
not currently employed,False,False,False,0.0,Abstract mark,1
carnival cruise lines,False,False,False,0.0,Abstract mark,1
aga khan university,False,False,False,0.0,Abstract mark,1
business owner,False,False,False,0.0,Abstract mark,1
fox sports,False,False,False,0.0,Abstract mark,1
samsung sds,False,False,False,0.0,Abstract mark,1
uc irvine,False,False,False,0.0,Abstract mark,1
dai,False,False,False,0.0,Abstract mark,1
sas,False,False,False,0.0,Abstract mark,1
esri,False,False,False,0.0,Abstract mark,1
firstenergy,False,False,False,0.0,Abstract mark,1
le forem,False,False,False,0.0,Abstract mark,1
public school,False,False,False,0.0,Abstract mark,1
berkshire hathaway homeservices georgia properties,False,False,False,0.0,Abstract mark,1
telus international philippines,False,False,False,0.0,Abstract mark,1
rasmussen college,False,False,False,0.0,Abstract mark,1
videocon industries limited,False,False,False,0.0,Abstract mark,1
trt,False,False,False,0.0,Abstract mark,1
house of fraser,False,False,False,0.0,Abstract mark,1
zumba,False,False,False,0.0,Abstract mark,1
realty usa,False,False,False,0.0,Abstract mark,1
it works global,False,False,False,0.0,Abstract mark,1
cbre global workplace solutions (gws) emea,False,False,False,0.0,Abstract mark,1
kumon,False,False,False,0.0,Abstract mark,1
banesco banco universal,False,False,False,0.0,Abstract mark,1
enerflex ltd.,False,False,False,0.0,Abstract mark,1
eversheds sutherland,False,False,False,0.0,Abstract mark,1
lonza,False,False,False,0.0,Abstract mark,1
university of alabama in huntsville,False,False,False,0.0,Abstract mark,1
noble energy,False,False,False,0.0,Abstract mark,1
jacobs,False,False,False,0.0,Abstract mark,1
cnbc,False,False,False,0.0,Abstract mark,1
wellmont health system,False,False,False,0.0,Abstract mark,1
marriott international,False,False,False,0.0,Abstract mark,1
n-a - information is no longer available at this moment in time.,False,False,False,0.0,Abstract mark,1
sensis,False,False,False,0.0,Abstract mark,1
zions bancorporation,False,False,False,0.0,Abstract mark,1
autodesk,False,False,False,0.0,Abstract mark,1
fedex services,False,False,False,0.0,Abstract mark,1
alleanza assicurazioni,False,False,False,0.0,Abstract mark,1
banco do brasil,False,False,False,0.0,Abstract mark,1
chunghwa telecom,False,False,False,0.0,Abstract mark,1
umeå kommun,False,False,False,0.0,Abstract mark,1
"the tjx companies, inc.",False,False,False,0.0,Abstract mark,1
brunswick corporation,False,False,False,0.0,Abstract mark,1
pwc singapore,False,False,False,0.0,Abstract mark,1
mary kay cosmetics,False,False,False,0.0,Abstract mark,1
senai,False,False,False,0.0,Abstract mark,1
colsubsidio,False,False,False,0.0,Abstract mark,1
london life,False,False,False,0.0,Abstract mark,1
avnet technology solutions,False,False,False,0.0,Abstract mark,1
ohsu  oregon health & science university,False,False,False,0.0,Abstract mark,1
valdosta state university,False,False,False,0.0,Abstract mark,1
donaldson,False,False,False,0.0,Abstract mark,1
holt renfrew,False,False,False,0.0,Abstract mark,1
dräxlmaier group,False,False,False,0.0,Abstract mark,1
immigratie- en naturalisatiedienst (ind),False,False,False,0.0,Abstract mark,1
danish crown,True,False,False,0.0,Pictorial mark,0
the new york times,False,False,False,0.0,Abstract mark,1
pt smart tbk,False,False,False,0.0,Abstract mark,1
bærum kommunebærum municipality,False,False,False,0.0,Abstract mark,1
deloitte middle east,False,False,False,0.0,Abstract mark,1
none - in transitional stage!,False,False,False,0.0,Abstract mark,1
mgm resorts international,False,False,False,0.0,Abstract mark,1
aramark refreshment services,False,False,False,0.0,Abstract mark,1
crédit mutuel arkéa,False,False,False,0.0,Abstract mark,1
ameristar casino,False,False,False,0.0,Abstract mark,1
belk,False,False,False,0.0,Abstract mark,1
exact,False,False,False,0.0,Abstract mark,1
zs associates,False,False,False,0.0,Abstract mark,1
pandora as,False,False,False,0.0,Abstract mark,1
kpo,False,False,False,0.0,Abstract mark,1
fifa,False,False,False,0.0,Abstract mark,1
fruit of the loom,False,False,False,0.0,Abstract mark,1
photon,False,False,False,0.0,Abstract mark,1
shopify,False,False,False,0.0,Abstract mark,1
ald automotive,False,False,False,0.0,Abstract mark,1
universidade do minho,True,False,False,0.0,Pictorial mark,0
whitbread,False,False,False,0.0,Abstract mark,1
deluxe entertainment services group,False,False,False,0.0,Abstract mark,1
schlumberger,False,False,False,0.0,Abstract mark,1
telcel,False,False,False,0.0,Abstract mark,1
xcel energy,False,False,False,0.0,Abstract mark,1
isolux corsan,False,False,False,0.0,Abstract mark,1
opentext,False,False,False,0.0,Abstract mark,1
department of public works,False,False,False,0.0,Abstract mark,1
mary kay inc.,False,False,False,0.0,Abstract mark,1
ssm health care,False,False,False,0.0,Abstract mark,1
university of turku,False,False,False,0.0,Abstract mark,1
indiana university health,False,False,False,0.0,Abstract mark,1
despegar.com,False,False,False,0.0,Abstract mark,1
at&t mobile tel,False,False,False,0.0,Abstract mark,1
@properties,False,False,False,0.0,Abstract mark,1
sanmina,False,False,False,0.0,Abstract mark,1
instagram,False,False,False,0.0,Abstract mark,1
ctis,False,False,False,0.0,Abstract mark,1
wework,False,False,False,0.0,Abstract mark,1
debenhams,True,False,False,0.0,Pictorial mark,0
level 3 communications,False,False,False,0.0,Abstract mark,1
bbc,False,False,False,0.0,Abstract mark,1
subito band,False,False,False,0.0,Abstract mark,1
lupin limited,False,False,False,0.0,Abstract mark,1
my home,False,False,False,0.0,Abstract mark,1
mahindra satyam,False,False,False,0.0,Abstract mark,1
cia. hering,False,False,False,0.0,Abstract mark,1
combitech sverige,False,False,False,0.0,Abstract mark,1
department of juvenile justice,False,False,False,0.0,Abstract mark,1
loyola university chicago,False,False,False,0.0,Abstract mark,1
il sole 24 ore,False,False,False,0.0,Abstract mark,1
xto energy,False,False,False,0.0,Abstract mark,1
"healthcare services group, inc",False,False,False,0.0,Abstract mark,1
mmi holdings limited,False,False,False,0.0,Abstract mark,1
jd wetherspoon,False,False,False,0.0,Abstract mark,1
smurfit kappa,False,False,False,0.0,Abstract mark,1
cevt (china euro vehicle technology ab),False,False,False,0.0,Abstract mark,1
screwfix,False,False,False,0.0,Abstract mark,1
"paul, weiss, rifkind, wharton & garrison llp",False,False,False,0.0,Abstract mark,1
highmark blue cross blue shield,False,False,False,0.0,Abstract mark,1
canadian food inspection agency,False,False,False,0.0,Abstract mark,1
century 21®,False,False,False,0.0,Abstract mark,1
baptist medical center,False,False,False,0.0,Abstract mark,1
qquality linen  and supplies,False,False,False,0.0,Abstract mark,1
seur,False,False,False,0.0,Abstract mark,1
shipping,False,False,False,0.0,Abstract mark,1
j.p. morgan,False,False,False,0.0,Abstract mark,1
biotronik,False,False,False,0.0,Abstract mark,1
loyola marymount university,False,False,False,0.0,Abstract mark,1
african development bank,False,False,False,0.0,Abstract mark,1
singapore airlines,True,False,False,0.0,Pictorial mark,0
macquarie group,False,False,False,0.0,Abstract mark,1
apotex inc.,False,False,False,0.0,Abstract mark,1
barfoot & thompson,False,False,False,0.0,Abstract mark,1
uc irvine health,False,False,False,0.0,Abstract mark,1
information builders,False,False,False,0.0,Abstract mark,1
hyundai engineering co. ltd.,False,False,False,0.0,Abstract mark,1
university of mississippi,False,False,False,0.0,Abstract mark,1
engility corporation,False,False,False,0.0,Abstract mark,1
copy right,False,False,False,0.0,Abstract mark,1
universidade estadual de campinas,False,False,False,0.0,Abstract mark,1
the hut group,False,False,False,0.0,Abstract mark,1
colgate palmolive,False,False,False,0.0,Abstract mark,1
shell,False,False,False,0.0,Abstract mark,1
croydon council,False,False,False,0.0,Abstract mark,1
"check point software technologies, ltd.",False,False,False,0.0,Abstract mark,1
reed smith llp,False,False,False,0.0,Abstract mark,1
hallmark cards,False,False,False,0.0,Abstract mark,1
abbott,False,False,False,0.0,Abstract mark,1
federal public defender,False,False,False,0.0,Abstract mark,1
gi group,False,False,False,0.0,Abstract mark,1
university of denver,False,False,False,0.0,Abstract mark,1
caltech,False,False,False,0.0,Abstract mark,1
provincie noord-holland,False,False,False,0.0,Abstract mark,1
andeavor,False,False,False,0.0,Abstract mark,1
petronas lubricants international,False,False,False,0.0,Abstract mark,1
"accenture, banglore",False,False,False,0.0,Abstract mark,1
axis capital,False,False,False,0.0,Abstract mark,1
chez moi,False,False,False,0.0,Abstract mark,1
harris health system,False,False,False,0.0,Abstract mark,1
university of michigan,False,False,False,0.0,Abstract mark,1
india infoline ltd,False,False,False,0.0,Abstract mark,1
whsmith,False,False,False,0.0,Abstract mark,1
rakuten,True,False,False,0.0,Pictorial mark,0
trabajo independiente,True,False,False,0.0,Pictorial mark,0
makro,False,False,False,0.0,Abstract mark,1
pertamina ep,False,False,False,0.0,Abstract mark,1
trizetto corporation,False,False,False,0.0,Abstract mark,1
the freeman company,False,False,False,0.0,Abstract mark,1
senai sp,False,False,False,0.0,Abstract mark,1
aci worldwide,False,False,False,0.0,Abstract mark,1
bennett coleman and co. ltd. (times group),False,False,False,0.0,Abstract mark,1
msd,False,False,False,0.0,Abstract mark,1
finisar corporation (nasdaq- fnsr),False,False,False,0.0,Abstract mark,1
cemex,False,False,False,0.0,Abstract mark,1
bulgari,False,False,False,0.0,Abstract mark,1
university of oslo,False,False,False,0.0,Abstract mark,1
pernambucanas,False,False,False,0.0,Abstract mark,1
"university of california, san diego",True,False,False,0.0,Pictorial mark,0
coop danmark,False,False,False,0.0,Abstract mark,1
beazer homes,False,False,False,0.0,Abstract mark,1
microstrategy,True,False,False,0.0,Pictorial mark,0
fitbit,False,False,False,0.0,Abstract mark,1
audi ag,False,False,False,0.0,Abstract mark,1
bank of oklahoma,False,False,False,0.0,Abstract mark,1
strayer university,True,False,False,0.0,Pictorial mark,0
talktalk,False,False,False,0.0,Abstract mark,1
city of toronto,False,False,False,0.0,Abstract mark,1
seton hall university,True,False,False,0.0,Pictorial mark,0
hcl axon,False,False,False,0.0,Abstract mark,1
ryan,False,False,False,0.0,Abstract mark,1
sbi,False,False,False,0.0,Abstract mark,1
shahid beheshti university,False,False,False,0.0,Abstract mark,1
"nypro, a jabil company",False,False,False,0.0,Abstract mark,1
lpl financial,False,False,False,0.0,Abstract mark,1
stampin' up!,False,False,False,0.0,Abstract mark,1
stmicroelectronics,True,False,False,0.0,Pictorial mark,0
university of bergen,False,False,False,0.0,Abstract mark,1
aqa,False,False,False,0.0,Abstract mark,1
media-saturn,False,False,False,0.0,Abstract mark,1
doc,False,False,False,0.0,Abstract mark,1
lexisnexis risk solutions,False,False,False,0.0,Abstract mark,1
polska akademia rachunkowości,False,False,False,0.0,Abstract mark,1
telekom malaysia,False,False,False,0.0,Abstract mark,1
arm,False,False,False,0.0,Abstract mark,1
permanent tsb,False,False,False,0.0,Abstract mark,1
bærum kommune-bærum municipality,False,False,False,0.0,Abstract mark,1
secretaria de comunicaciones y transportes,False,False,False,0.0,Abstract mark,1
"university of nigeria, nsukka",False,False,False,0.0,Abstract mark,1
"sonos, inc.",False,False,False,0.0,Abstract mark,1
hilton grand vacations,False,False,False,0.0,Abstract mark,1
asdf,False,False,False,0.0,Abstract mark,1
bell helicopter,False,False,False,0.0,Abstract mark,1
international monetary fund,False,False,False,0.0,Abstract mark,1
bond tutoring,False,False,False,0.0,Abstract mark,1
aramark uniform services,False,False,False,0.0,Abstract mark,1
netcracker,False,False,False,0.0,Abstract mark,1
tu delft,False,False,False,0.0,Abstract mark,1
ropes & gray llp,False,False,False,0.0,Abstract mark,1
metlife,True,False,False,0.0,Pictorial mark,0
tjx europe,True,False,False,0.0,Pictorial mark,0
steris corporation,False,False,False,0.0,Abstract mark,1
eddie bauer,False,False,False,0.0,Abstract mark,1
chanel,False,False,False,0.0,Abstract mark,1
santa clara university,True,False,False,0.0,Pictorial mark,0
turismo,False,False,False,0.0,Abstract mark,1
international flavors & fragrances,False,False,False,0.0,Abstract mark,1
vumc,False,False,False,0.0,Abstract mark,1
vente-privee,False,False,False,0.0,Abstract mark,1
amarant groep,False,False,False,0.0,Abstract mark,1
wincor nixdorf,False,False,False,0.0,Abstract mark,1
schneider national,False,False,False,0.0,Abstract mark,1
appleone employment services,False,False,False,0.0,Abstract mark,1
ie business school,False,False,False,0.0,Abstract mark,1
libre ejercicio profesional,False,False,False,0.0,Abstract mark,1
cna insurance,False,False,False,0.0,Abstract mark,1
hdfc bank,False,False,False,0.0,Abstract mark,1
casa & video,False,False,False,0.0,Abstract mark,1
mine,False,False,False,0.0,Abstract mark,1
one advanced,False,False,False,0.0,Abstract mark,1
my company,False,False,False,0.0,Abstract mark,1
ministero dell'interno,False,False,False,0.0,Abstract mark,1
geen,False,False,False,0.0,Abstract mark,1
koç university,False,False,False,0.0,Abstract mark,1
temple university,False,False,False,0.0,Abstract mark,1
crédit agricole,False,False,False,0.0,Abstract mark,1
houlihan lawrence,True,False,False,0.0,Pictorial mark,0
estadão,True,False,False,0.0,Pictorial mark,0
hff,False,False,False,0.0,Abstract mark,1
mobiltel,False,False,False,0.0,Abstract mark,1
shaklee corporation,False,False,False,0.0,Abstract mark,1
globosat,False,False,False,0.0,Abstract mark,1
ninguna,False,False,False,0.0,Abstract mark,1
steve madden,False,False,False,0.0,Abstract mark,1
cbre,False,False,False,0.0,Abstract mark,1
fda,False,False,False,0.0,Abstract mark,1
sprint,False,False,False,0.0,Abstract mark,1
act,True,False,False,0.0,Pictorial mark,0
university of nevada las vegas,False,False,False,0.0,Abstract mark,1
cnea,False,False,False,0.0,Abstract mark,1
interglobe technologies,False,False,False,0.0,Abstract mark,1
newark public schools,False,False,False,0.0,Abstract mark,1
caterpillar financial,False,False,False,0.0,Abstract mark,1
university of nebraska,False,False,False,0.0,Abstract mark,1
megacable,False,False,False,0.0,Abstract mark,1
american tower,True,False,False,0.0,Pictorial mark,0
young & rubicam,False,False,False,0.0,Abstract mark,1
japan exchange and teaching program(me) (jet),False,False,False,0.0,Abstract mark,1
upm,False,False,False,0.0,Abstract mark,1
ibm deutschland gmbh,False,False,False,0.0,Abstract mark,1
concord hospital,False,False,False,0.0,Abstract mark,1
vodacom,False,False,False,0.0,Abstract mark,1
indian health service,False,False,False,0.0,Abstract mark,1
drug enforcement administration,False,False,False,0.0,Abstract mark,1
deutsche telekom,False,False,False,0.0,Abstract mark,1
bank pekao,False,False,False,0.0,Abstract mark,1
nio,False,False,False,0.0,Abstract mark,1
principal global investors,False,False,False,0.0,Abstract mark,1
capita property and infrastructure,False,False,False,0.0,Abstract mark,1
polycom,False,False,False,0.0,Abstract mark,1
hcl technologies,False,False,False,0.0,Abstract mark,1
portugal telecom,False,False,False,0.0,Abstract mark,1
fordham university,True,False,False,0.0,Pictorial mark,0
atea sverige ab,False,False,False,0.0,Abstract mark,1
tractor supply company,False,False,False,0.0,Abstract mark,1
abc news,False,False,False,0.0,Abstract mark,1
marketsource inc.,False,False,False,0.0,Abstract mark,1
centurylink,False,False,False,0.0,Abstract mark,1
shi international corp.,False,False,False,0.0,Abstract mark,1
self employer,False,False,False,0.0,Abstract mark,1
ds smith,False,False,False,0.0,Abstract mark,1
harpercollins publishers,True,False,False,0.0,Pictorial mark,0
robert gordon university,False,False,False,0.0,Abstract mark,1
netjets,False,False,False,0.0,Abstract mark,1
department of justice canada  ministère de la justice du canada,False,False,False,0.0,Abstract mark,1
bajaj allianz life insurance co. ltd.,True,False,False,0.0,Pictorial mark,0
osakidetza,False,False,False,0.0,Abstract mark,1
u.s. trust,False,False,False,0.0,Abstract mark,1
university of wolverhampton,False,False,False,0.0,Abstract mark,1
itt,False,False,False,0.0,Abstract mark,1
thuis,False,False,False,0.0,Abstract mark,1
"california state university, fresno",False,False,False,0.0,Abstract mark,1
secretaria estadual de educação,True,False,False,0.0,Pictorial mark,0
temple university health system,False,False,False,0.0,Abstract mark,1
credit mutuel,False,False,False,0.0,Abstract mark,1
deloitte china,False,False,False,0.0,Abstract mark,1
"bechtel oil, gas, & chemicals",True,False,False,0.0,Pictorial mark,0
principal financial group,False,False,False,0.0,Abstract mark,1
"immigration, refugees and citizenship canada  immigration, réfugiés et citoyenneté canada",False,False,False,0.0,Abstract mark,1
blackrock,False,False,False,0.0,Abstract mark,1
rowan companies,False,False,False,0.0,Abstract mark,1
pricewaterhousecoopers - service delivery center (pwc sdc),False,False,False,0.0,Abstract mark,1
consultório privado,True,False,False,0.0,Pictorial mark,0
rac,False,False,False,0.0,Abstract mark,1
six flags,False,False,False,0.0,Abstract mark,1
università politecnica delle marche,False,False,False,0.0,Abstract mark,1
canadian armed forces - forces armées canadiennes,True,False,False,0.0,Pictorial mark,0
udacity,False,False,False,0.0,Abstract mark,1
emm,False,False,False,0.0,Abstract mark,1
dfx producciones,False,False,False,0.0,Abstract mark,1
schlumberger information solutions,False,False,False,0.0,Abstract mark,1
r systems,False,False,False,0.0,Abstract mark,1
department of justice canada - ministère de la justice du canada,False,False,False,0.0,Abstract mark,1
discover financial services,True,False,False,0.0,Pictorial mark,0
desigual,False,False,False,0.0,Abstract mark,1
berkshire hathaway,False,False,False,0.0,Abstract mark,1
janney montgomery scott llc,False,False,False,0.0,Abstract mark,1
self-help,False,False,False,0.0,Abstract mark,1
packaging corporation of america,False,False,False,0.0,Abstract mark,1
wärtsilä,False,False,False,0.0,Abstract mark,1
deloitte belgium,False,False,False,0.0,Abstract mark,1
public mutual berhad,False,False,False,0.0,Abstract mark,1
iac,False,False,False,0.0,Abstract mark,1
wolters kluwer,False,False,False,0.0,Abstract mark,1
sct ltd co.,False,False,False,0.0,Abstract mark,1
maurices,False,False,False,0.0,Abstract mark,1
cairo university,False,False,False,0.0,Abstract mark,1
aegon nederland,False,False,False,0.0,Abstract mark,1
helvetia versicherungen schweiz,False,False,False,0.0,Abstract mark,1
gnc,False,False,False,0.0,Abstract mark,1
empresa própria,False,False,False,0.0,Abstract mark,1
eberspaecher,False,False,False,0.0,Abstract mark,1
gnp seguros,False,False,False,0.0,Abstract mark,1
bose corporation,False,False,False,0.0,Abstract mark,1
digital china,False,False,False,0.0,Abstract mark,1
deloitte digital,False,False,False,0.0,Abstract mark,1
santo tomás,False,False,False,0.0,Abstract mark,1
fincantieri s.p.a.,False,False,False,0.0,Abstract mark,1
komatsu mining corp.,False,False,False,0.0,Abstract mark,1
arianegroup,False,False,False,0.0,Abstract mark,1
tarleton state university,False,False,False,0.0,Abstract mark,1
miller thomson llp,True,False,False,0.0,Pictorial mark,0
clarivate analytics,False,False,False,0.0,Abstract mark,1
"california state university, northridge",False,False,False,0.0,Abstract mark,1
hk,False,False,False,0.0,Abstract mark,1
holy cross hospital,False,False,False,0.0,Abstract mark,1
lincoln electric,False,False,False,0.0,Abstract mark,1
intelbras,False,False,False,0.0,Abstract mark,1
dbs bank,False,False,False,0.0,Abstract mark,1
smithfield foods,False,False,False,0.0,Abstract mark,1
unitel,False,False,False,0.0,Abstract mark,1
h&m,False,False,False,0.0,Abstract mark,1
vassar college,False,False,False,0.0,Abstract mark,1
ddb,True,False,False,0.0,Pictorial mark,0
orlando health,False,False,False,0.0,Abstract mark,1
university of arkansas,False,False,False,0.0,Abstract mark,1
rps group,True,False,False,0.0,Pictorial mark,0
leroy merlin,False,False,False,0.0,Abstract mark,1
university of utah hospitals and clinics,False,False,False,0.0,Abstract mark,1
brookhaven national laboratory,False,False,False,0.0,Abstract mark,1
black & mcdonald limited,False,False,False,0.0,Abstract mark,1
"williams-sonoma, inc.",False,False,False,0.0,Abstract mark,1
mondi group,False,False,False,0.0,Abstract mark,1
nike,False,False,False,0.0,Abstract mark,1
asos.com,False,False,False,0.0,Abstract mark,1
city of long beach,False,False,False,0.0,Abstract mark,1
italiaonline,False,False,False,0.0,Abstract mark,1
advocate,False,False,False,0.0,Abstract mark,1
convergint technologies,True,False,False,0.0,Pictorial mark,0
oracle,False,False,False,0.0,Abstract mark,1
cmi,False,False,False,0.0,Abstract mark,1
laureate international universities,False,False,False,0.0,Abstract mark,1
universidad rey juan carlos,False,False,False,0.0,Abstract mark,1
weyerhaeuser,False,False,False,0.0,Abstract mark,1
american national,True,False,False,0.0,Pictorial mark,0
britam,False,False,False,0.0,Abstract mark,1
officeworks,False,False,False,0.0,Abstract mark,1
freshfields bruckhaus deringer,False,False,False,0.0,Abstract mark,1
capita it enterprise services,False,False,False,0.0,Abstract mark,1
nbty,False,False,False,0.0,Abstract mark,1
etsy,False,False,False,0.0,Abstract mark,1
lexisnexis,False,False,False,0.0,Abstract mark,1
universidad santo tomás,False,False,False,0.0,Abstract mark,1
mecklenburg county,False,False,False,0.0,Abstract mark,1
industry canada,False,False,False,0.0,Abstract mark,1
zahid tractor,False,False,False,0.0,Abstract mark,1
youngstown state university,False,False,False,0.0,Abstract mark,1
comune di torino,False,False,False,0.0,Abstract mark,1
caci international inc,False,False,False,0.0,Abstract mark,1
junta de extremadura,False,False,False,0.0,Abstract mark,1
volt workforce solutions,False,False,False,0.0,Abstract mark,1
kuwait oil company,True,False,False,0.0,Pictorial mark,0
amrest,False,False,False,0.0,Abstract mark,1
virtua health,False,False,False,0.0,Abstract mark,1
kantar,False,False,False,0.0,Abstract mark,1
mongeral aegon,False,False,False,0.0,Abstract mark,1
agrium,False,False,False,0.0,Abstract mark,1
sss,True,False,False,0.0,Pictorial mark,0
starr companies,False,False,False,0.0,Abstract mark,1
groupe seb,False,False,False,0.0,Abstract mark,1
springfield college,False,False,False,0.0,Abstract mark,1
ey,True,False,False,0.0,Pictorial mark,0
world economic forum,False,False,False,0.0,Abstract mark,1
ikon office solutions,False,False,False,0.0,Abstract mark,1
universal forest products,False,False,False,0.0,Abstract mark,1
dj,False,False,False,0.0,Abstract mark,1
omd,False,False,False,0.0,Abstract mark,1
sibcy cline realtors,False,False,False,0.0,Abstract mark,1
united launch alliance (ula),False,False,False,0.0,Abstract mark,1
ibm,False,False,False,0.0,Abstract mark,1
lincoln technical institute,False,False,False,0.0,Abstract mark,1
eureka forbes ltd,False,False,False,0.0,Abstract mark,1
sa government,False,False,False,0.0,Abstract mark,1
rosneft,False,False,False,0.0,Abstract mark,1
fedex,False,False,False,0.0,Abstract mark,1
usda-ars,False,False,False,0.0,Abstract mark,1
university of bedfordshire,False,False,False,0.0,Abstract mark,1
"seat, s.a.",False,False,False,0.0,Abstract mark,1
general dynamics advanced information systems,False,False,False,0.0,Abstract mark,1
3d systems corporation,False,False,False,0.0,Abstract mark,1
kfuture projetos esportivos,False,False,False,0.0,Abstract mark,1
university of northampton,False,False,False,0.0,Abstract mark,1
salem keizer public schools,False,False,False,0.0,Abstract mark,1
brussels airlines,True,False,False,0.0,Pictorial mark,0
la-z-boy,False,False,False,0.0,Abstract mark,1
business insider,False,False,False,0.0,Abstract mark,1
berkshire hathaway homeservices california properties,False,False,False,0.0,Abstract mark,1
harris corporation,False,False,False,0.0,Abstract mark,1
pt. kereta api indonesia (persero),False,False,False,0.0,Abstract mark,1
santander río,False,False,False,0.0,Abstract mark,1
church,False,False,False,0.0,Abstract mark,1
nada,False,False,False,0.0,Abstract mark,1
m-real,False,False,False,0.0,Abstract mark,1
central dupage hospital,False,False,False,0.0,Abstract mark,1
sony mobile communications,False,False,False,0.0,Abstract mark,1
auckland dhb,False,False,False,0.0,Abstract mark,1
jan de nul,False,False,False,0.0,Abstract mark,1
usiminas mecânica sa,False,False,False,0.0,Abstract mark,1
virginia tech,False,False,False,0.0,Abstract mark,1
swiss life ag,False,False,False,0.0,Abstract mark,1
walmart labs,False,False,False,0.0,Abstract mark,1
itw,False,False,False,0.0,Abstract mark,1
go-jek,False,False,False,0.0,Abstract mark,1
calgary board of education,False,False,False,0.0,Abstract mark,1
croda,False,False,False,0.0,Abstract mark,1
grainger,False,False,False,0.0,Abstract mark,1
