Company,Pictogram,Text,Face,TextArea,category
clece serveis integrals s.a.,False,True,False,0.54140625,Combination mark
oxxo,False,True,False,0.66859375,Wordmark
department of trade and industry,True,True,False,0.54619140625,Combination mark
first citizens bank,False,True,False,0.2529296875,Combination mark
fayette county public schools (ky),False,True,False,0.054462890624999996,Combination mark
lions clubs international,False,False,False,0.0,Abstract mark
cornell university,False,True,False,0.119892578125,Combination mark
sinclair community college,False,False,False,0.0,Abstract mark
wolters kluwer tax & accounting us,False,False,False,0.0,Abstract mark
informa,False,False,False,0.0,Abstract mark
no-company,False,False,False,0.0,Abstract mark
save the children,False,False,False,0.0,Abstract mark
stats chippac,False,True,False,0.751201171875,Wordmark
county of riverside,False,True,False,0.09786132812500001,Combination mark
moravia,True,True,False,0.0673828125,Combination mark
anz,True,True,False,0.731103515625,Emblem logo
ig,False,False,False,0.0,Abstract mark
sunat,True,False,False,0.0,Pictorial mark
lubbock isd,False,True,False,1.011083984375,Wordmark
j imperial gráfica e editora,False,True,True,0.655595703125,Mascot logo
tokopedia,True,True,False,0.742109375,Emblem logo
zürcher kantonalbank,False,False,True,0.0,Mascot logo
dubai airports,False,True,False,0.856640625,Wordmark
fotografia independiente,True,False,False,0.0,Pictorial mark
estudio cash,False,True,False,0.51171875,Combination mark
pt. bank tabungan negara (persero) tbk,True,True,False,0.703505859375,Emblem logo
reliance communications,True,True,False,0.22374023437499999,Combination mark
utc fire & security,True,True,False,0.48955078125,Combination mark
yum! brands,True,True,False,0.2858203125,Combination mark
oce,False,True,False,0.13844726562499998,Combination mark
cuna mutual group,False,False,False,0.0,Abstract mark
none of my business,False,True,False,0.33451171874999996,Combination mark
cme group,False,False,False,0.0,Abstract mark
uniqlo,True,True,False,0.59326171875,Combination mark
sundsvalls kommun,False,True,False,0.197080078125,Combination mark
clyde & co,False,True,True,0.23291015625,Mascot logo
virgin money,False,True,False,0.198251953125,Combination mark
alk abelló,False,True,False,0.083310546875,Combination mark
federated investors,False,True,False,0.497744140625,Combination mark
informatica,False,False,False,0.0,Abstract mark
national institutes of health,False,False,False,0.0,Abstract mark
!noob oy,False,True,False,1.2676953125,Wordmark
sberbank-technology,True,True,False,0.23463867187499998,Combination mark
springleaf financial services,False,False,False,0.0,Abstract mark
hindustan construction company,False,True,False,0.79875,Wordmark
jamaica hospital,True,False,False,0.0,Pictorial mark
wheaton franciscan healthcare,False,False,False,0.0,Abstract mark
safeco insurance,False,True,False,0.443974609375,Combination mark
future group india,False,True,False,0.21658203125,Combination mark
region midtjylland,False,True,False,0.39353515625,Combination mark
toledo public schools,False,True,False,0.082412109375,Combination mark
mtn,False,True,False,0.10705078125,Combination mark
wincanton,False,True,False,0.1604296875,Combination mark
direct supply,False,True,False,0.38447265625,Combination mark
david jones,False,False,False,0.0,Abstract mark
us navy,False,True,False,0.124130859375,Combination mark
malaysia airlines,False,True,False,0.736328125,Wordmark
city of las vegas,False,True,False,0.15321289062500001,Combination mark
estes express lines,True,True,False,0.8794140625,Emblem logo
willis towers watson,False,False,False,0.0,Abstract mark
adec abu dhabi education council,False,False,False,0.0,Abstract mark
state of montana,False,True,False,0.179423828125,Combination mark
eurest services,False,True,False,0.430625,Combination mark
northwest support services,False,False,False,0.0,Abstract mark
tata docomo,False,True,False,0.47298828125,Combination mark
ttm technologies,False,True,False,0.31763671875,Combination mark
city of philadelphia,True,True,False,0.2762890625,Combination mark
pearson vue,True,True,False,0.2331640625,Combination mark
bank bgż bnp paribas s.a.,False,True,False,0.014443359375,Combination mark
lifetime fitness,False,False,False,0.0,Abstract mark
university of the basque country,False,False,False,0.0,Abstract mark
ministry of education,False,True,False,0.26794921875,Combination mark
unisys india,False,True,False,0.796953125,Wordmark
statoil,True,True,False,0.19595703125,Combination mark
education services (nz),False,True,False,0.36955078125,Combination mark
usi insurance services,False,False,False,0.0,Abstract mark
uppsala university,True,True,True,0.21421875,Mascot logo
upwork,False,True,False,0.360849609375,Combination mark
varroc engineering pvt.ltd.,True,True,False,0.0494921875,Combination mark
deutsche bank italia,False,True,False,0.38625,Combination mark
city and county of san francisco,False,False,False,0.0,Abstract mark
volkswagen de mexico,False,False,False,0.0,Abstract mark
crédit agricole consumer finance,False,False,False,0.0,Abstract mark
folksam,False,True,False,0.8244140625,Wordmark
zurich north america,True,True,False,0.3871875,Combination mark
kantar worldpanel,False,True,False,0.14728515625,Combination mark
associated press,True,True,False,0.39494140625,Combination mark
canara bank,False,True,False,0.25798828125,Combination mark
butler university,False,False,False,0.0,Abstract mark
bnp paribas,False,True,False,0.014443359375,Combination mark
spdm,True,True,False,0.86705078125,Emblem logo
swedavia ab,False,True,False,0.46288085937499995,Combination mark
the reynolds and reynolds company,False,False,False,0.0,Abstract mark
dartmouth college,False,False,False,0.0,Abstract mark
nfi,False,True,False,0.3897265625,Combination mark
confidential (in stealth mode),False,True,False,0.09142578125,Combination mark
black & decker,True,True,False,0.564462890625,Combination mark
rock-tenn company,False,True,False,0.579619140625,Combination mark
wageningen university & research,True,False,False,0.0,Pictorial mark
virginia department of transportation,False,True,False,0.133642578125,Combination mark
light,False,True,False,0.60435546875,Wordmark
lear corporation,False,False,False,0.0,Abstract mark
elekta,False,True,False,0.21775390625,Combination mark
odebrecht óleo e gás,False,True,False,0.255498046875,Combination mark
grupo fleury,False,True,False,0.7170703125,Wordmark
cpfl energia,False,True,False,0.3371484375,Combination mark
"m-i homes, inc.",True,True,False,0.350458984375,Combination mark
ict,False,True,False,0.233251953125,Combination mark
highways england,False,True,False,0.17265625,Combination mark
skillsoft,False,False,False,0.0,Abstract mark
city college of new york,False,True,False,0.487568359375,Combination mark
rai educational,False,True,False,0.145546875,Combination mark
orange,False,True,False,0.185703125,Combination mark
! pet hoogeveen,True,True,False,0.25974609375,Combination mark
simon property group,False,False,False,0.0,Abstract mark
dräger,True,True,False,0.62111328125,Emblem logo
huhtamaki,True,False,False,0.0,Pictorial mark
ups,False,True,False,0.50625,Combination mark
shared services canada,False,True,False,0.082451171875,Combination mark
s&p global platts,True,True,False,0.43505859375,Combination mark
firstsource solutions limited,False,True,False,0.361171875,Combination mark
icc,True,False,False,0.0,Pictorial mark
cms it services,False,True,False,0.62578125,Wordmark
terzo circolo didattico,False,False,False,0.0,Abstract mark
accenture brasil,False,False,False,0.0,Abstract mark
veeva systems,False,True,False,0.40359375,Combination mark
national university of singapore,False,True,True,0.8494433593749999,Mascot logo
wilko,False,True,False,0.83466796875,Wordmark
lifeway christian resources,True,True,False,0.7772265625,Emblem logo
kpmg china,False,True,False,0.66259765625,Wordmark
aveda,False,True,False,0.1813671875,Combination mark
ecco shoes,False,False,False,0.0,Abstract mark
premier designs jewelry,False,True,False,0.437958984375,Combination mark
mit sloan school of management,False,True,False,1.20595703125,Wordmark
gilead sciences,False,True,False,0.48125,Combination mark
law enforcement agency-government,False,False,False,0.0,Abstract mark
dish tv,False,True,False,0.646875,Wordmark
força aerea brasileira,True,False,True,0.0,Mascot logo
weg,False,True,False,0.4988671875,Combination mark
houlihan lokey,True,False,False,0.0,Pictorial mark
ppg industries,True,True,False,1.1444921875,Emblem logo
kyoto university,False,True,False,0.08828125,Combination mark
crothall healthcare,False,False,False,0.0,Abstract mark
ministère de la culture et de la communication,False,True,False,0.24161132812499997,Combination mark
cargotec corporation,False,False,False,0.0,Abstract mark
library of congress,False,True,False,0.045869140625,Combination mark
metropolitan bank and trust company,False,True,True,0.74009765625,Mascot logo
lifespan,False,True,True,0.049453125,Mascot logo
university of the sunshine coast,False,True,False,0.3533984375,Combination mark
victoria's secret,False,False,False,0.0,Abstract mark
university of granada,False,False,False,0.0,Abstract mark
roland berger,False,False,False,0.0,Abstract mark
nascar,False,False,False,0.0,Abstract mark
"securitas security services usa, inc.",False,True,False,0.301875,Combination mark
mane,False,True,False,0.09876953125,Combination mark
würth group,False,False,False,0.0,Abstract mark
krka,False,True,False,0.8632421875,Wordmark
disney parks & resorts,True,False,False,0.0,Pictorial mark
prive,False,True,False,0.47115234375,Combination mark
novant health,False,False,False,0.0,Abstract mark
revlon,False,False,False,0.0,Abstract mark
mclaren automotive ltd,False,False,False,0.0,Abstract mark
pwd,False,True,False,0.423388671875,Combination mark
savannah-chatham county public school system,False,True,False,0.054462890624999996,Combination mark
city of memphis,False,True,False,0.21053710937500003,Combination mark
sew eurodrive,True,True,False,1.1971875,Emblem logo
vdab,True,True,False,0.15990234375,Combination mark
the world bank,False,True,False,0.49318359375,Combination mark
university of hawaii at manoa,True,True,False,0.34140625,Combination mark
pictet group,False,True,False,0.5949609375,Combination mark
texas a&m university,False,True,False,0.21502929687499997,Combination mark
consultorio psicológico privado,False,True,False,0.2436328125,Combination mark
banco de occidente,False,True,False,0.129609375,Combination mark
nationale-nederlanden,False,True,False,0.4447265625,Combination mark
university of cyprus,False,False,False,0.0,Abstract mark
bndes,False,False,False,0.0,Abstract mark
cincinnati public schools,True,True,False,0.0089453125,Combination mark
st john ambulance,False,False,True,0.0,Mascot logo
children's national health system,True,True,False,0.814599609375,Emblem logo
june korea photography,False,True,False,0.26208984375,Combination mark
premier health partners,True,True,False,0.55103515625,Combination mark
bremer bank,True,False,False,0.0,Pictorial mark
usa hockey,False,True,False,0.290185546875,Combination mark
lloyds bank,False,True,False,0.5267578125,Combination mark
dena bank,False,False,False,0.0,Abstract mark
integris health,True,True,False,0.52685546875,Combination mark
city of gold coast,False,True,False,0.133525390625,Combination mark
eni,True,True,False,0.25376953125,Combination mark
shelby county government,True,True,False,0.6076171875,Emblem logo
rodan and fields dermatologists,False,False,False,0.0,Abstract mark
sarasota memorial health care system,True,True,False,0.28182617187500003,Combination mark
gap inc.-old navy,False,True,False,0.3072265625,Combination mark
house of commons,False,True,False,0.04244140625,Combination mark
university of notre dame,False,True,False,0.24978515625,Combination mark
nsf international,True,True,False,0.3678515625,Combination mark
extendicare,False,False,False,0.0,Abstract mark
getinge,True,False,False,0.0,Pictorial mark
groupe snef,False,False,False,0.0,Abstract mark
invesco us,False,True,True,0.260009765625,Mascot logo
aena,False,False,False,0.0,Abstract mark
abbvie,False,False,False,0.0,Abstract mark
decathlon españa,False,True,False,0.5410546875,Combination mark
ati physical therapy,False,False,False,0.0,Abstract mark
crown equipment corporation,False,False,False,0.0,Abstract mark
canada mortgage and housing corporation (cmhc) société canadienne d'hypothèques et de logement(schl),False,True,False,0.072109375,Combination mark
teatro,False,True,False,0.312021484375,Combination mark
bi-lo,True,False,False,0.0,Pictorial mark
fazer,False,True,False,0.42775390625,Combination mark
oakland university,False,False,False,0.0,Abstract mark
guild mortgage,True,True,False,0.24052734375,Combination mark
ocwen financial solutions,False,False,False,0.0,Abstract mark
grubhub,True,True,False,0.55076171875,Combination mark
bper banca,False,True,False,0.80953125,Wordmark
cohnreznick llp,False,True,True,0.23291015625,Mascot logo
ipiranga produtos de petróleo,False,True,False,0.27966796875,Combination mark
karl storz endoscopy,False,True,False,0.6293359375,Wordmark
sagemcom,False,False,False,0.0,Abstract mark
kindred healthcare,False,True,False,0.18109375,Combination mark
the hershey company,False,True,False,0.192041015625,Combination mark
hastings deering,False,True,False,0.616884765625,Wordmark
kca deutag,False,False,False,0.0,Abstract mark
costco wholesale,False,True,False,0.748271484375,Wordmark
centraal orgaan opvang asielzoekers (coa),False,True,False,0.20625,Combination mark
e.on,True,True,False,0.784765625,Emblem logo
tennessee technological university,True,True,False,0.3800390625,Combination mark
nemours,False,True,False,0.635166015625,Wordmark
marinha do brasil,False,True,True,0.07910156249999999,Mascot logo
steak n shake,False,True,False,0.34561523437499997,Combination mark
apparel group,False,False,False,0.0,Abstract mark
ferrari,True,False,False,0.0,Pictorial mark
school board of broward county,True,True,False,0.94556640625,Emblem logo
north kansas city hospital,False,True,False,0.229296875,Combination mark
appalachian state university,True,True,False,0.05349609375,Combination mark
haldor topsoe a-s,False,False,False,0.0,Abstract mark
chinasoft international,False,True,False,0.29716796875,Combination mark
dechert llp,False,False,False,0.0,Abstract mark
bancpost,False,True,False,0.31935546875,Combination mark
travelport,False,True,False,0.332490234375,Combination mark
info-ways,False,False,False,0.0,Abstract mark
web development web designing seo management graphic designing,False,False,False,0.0,Abstract mark
citgo petroleum,True,True,False,0.3265625,Combination mark
nil ltd.,True,True,False,0.0783984375,Combination mark
"nalco champion, an ecolab company",False,True,False,0.88111328125,Wordmark
currently seeking new opportunities,False,True,True,0.35751953125,Mascot logo
waterloo region district school board,False,True,False,0.138955078125,Combination mark
stanford health care,False,True,False,0.16173828125,Combination mark
al jazeera media network,False,False,False,0.0,Abstract mark
unionbank of the philippines,False,True,True,0.12791015625,Mascot logo
keller willams realty,False,True,False,0.51462890625,Combination mark
los angeles unified school district,False,True,False,0.30745117187500004,Combination mark
corrections corporation of america,False,False,False,0.0,Abstract mark
icahn school of medicine at mount sinai,False,False,False,0.0,Abstract mark
medical research council,False,True,False,0.32169921875,Combination mark
gtl limited,True,True,False,0.763828125,Emblem logo
dhl express,False,True,False,0.431572265625,Combination mark
a2'dev,False,False,False,0.0,Abstract mark
uc health,False,True,False,0.38224609375,Combination mark
sogeti high tech,True,True,False,0.75720703125,Emblem logo
umass dartmouth,True,True,False,0.7918750000000001,Emblem logo
viasat inc.,False,True,True,0.724609375,Mascot logo
the university of toledo,True,True,False,0.288525390625,Combination mark
papa john's international,False,True,False,0.5639453125,Combination mark
city of orlando,False,True,False,0.229189453125,Combination mark
dte energy,False,False,False,0.0,Abstract mark
nagarro,False,True,False,0.1471875,Combination mark
farfetch,False,False,False,0.0,Abstract mark
npr,False,False,False,0.0,Abstract mark
city of jacksonville,True,True,False,0.126875,Combination mark
man truck & bus ag,False,True,False,0.292265625,Combination mark
qa ltd,False,False,False,0.0,Abstract mark
stikeman elliott llp,False,True,False,0.2646875,Combination mark
universidad carlos iii de madrid,False,True,False,0.41048828125000003,Combination mark
spire healthcare group plc,False,True,False,0.188203125,Combination mark
halkbank,False,True,False,0.613828125,Wordmark
nalco,False,True,False,0.88111328125,Wordmark
provincie gelderland,False,False,False,0.0,Abstract mark
ems,False,False,False,0.0,Abstract mark
lindenwood university,True,True,False,0.009375,Combination mark
new hanover regional medical center,False,True,False,0.171884765625,Combination mark
iqvia,False,False,False,0.0,Abstract mark
the clorox company,False,True,False,0.24404296875,Combination mark
wpp,False,True,False,0.03375,Combination mark
naver corp,False,False,False,0.0,Abstract mark
state of rhode island,False,True,False,0.380478515625,Combination mark
"drs technologies, inc.",False,True,False,0.42328125,Combination mark
australian national university,False,True,True,0.218974609375,Mascot logo
studio commercialista,False,True,False,0.1590234375,Combination mark
telefónica,False,True,False,0.602158203125,Wordmark
american medical response,False,True,False,0.6362890625,Wordmark
nga human resources,False,True,False,0.361962890625,Combination mark
lg electronics,False,False,False,0.0,Abstract mark
promedica,False,True,False,0.396669921875,Combination mark
three.,False,False,True,0.0,Mascot logo
j.r. simplot company,True,False,False,0.0,Pictorial mark
graphic packaging international,True,True,False,0.0697265625,Combination mark
post danmark,False,True,False,0.218603515625,Combination mark
acklands-grainger,False,False,False,0.0,Abstract mark
rbc wealth management,True,True,False,0.6248242187499999,Emblem logo
topshop topman,False,False,False,0.0,Abstract mark
european external action service,False,False,False,0.0,Abstract mark
state of alaska,False,True,False,0.049697265625,Combination mark
international rescue committee,False,True,False,0.11795898437499999,Combination mark
ufes,True,True,False,0.15239257812499998,Combination mark
the state university of new york,False,True,False,0.16731445312499998,Combination mark
proton,True,True,False,0.28963867187500003,Combination mark
varias empresas,False,True,False,0.3111328125,Combination mark
first gulf bank,False,True,False,0.449296875,Combination mark
sa health,False,True,False,0.154765625,Combination mark
element fleet management,False,False,False,0.0,Abstract mark
universitetet i stavanger,False,True,False,0.294013671875,Combination mark
força aérea brasileira,True,False,True,0.0,Mascot logo
forthnet,True,True,False,0.766875,Emblem logo
quintiles,False,False,False,0.0,Abstract mark
delta,False,True,False,0.77337890625,Wordmark
borås stad,True,False,False,0.0,Pictorial mark
lazard,False,False,False,0.0,Abstract mark
pinnacle property management services,False,True,True,0.21076171875,Mascot logo
horizon media,False,False,False,0.0,Abstract mark
ine,False,True,False,0.18224609375,Combination mark
us army reserves,False,True,False,0.180712890625,Combination mark
test,False,True,False,0.56109375,Combination mark
zagazig university,False,True,False,0.393955078125,Combination mark
em casa,False,True,False,0.66875,Wordmark
mubea,False,True,False,0.81279296875,Wordmark
ocaso,False,False,False,0.0,Abstract mark
arup,False,False,False,0.0,Abstract mark
baccredomatic,False,False,False,0.0,Abstract mark
atlanta public schools,False,True,False,0.050800781249999996,Combination mark
mazars,False,True,False,0.52828125,Combination mark
brigham young university,True,True,False,0.44563476562500004,Combination mark
linfox,True,False,False,0.0,Pictorial mark
assystem,True,False,False,0.0,Pictorial mark
city of ottawa,False,False,False,0.0,Abstract mark
comcast spotlight,False,False,False,0.0,Abstract mark
morgan advanced materials,False,True,False,0.10931640625,Combination mark
umm al-qura university,True,True,False,0.24784179687500002,Combination mark
delaware north,False,True,False,0.20001953125,Combination mark
hibu,False,False,False,0.0,Abstract mark
grupo antolin,False,False,False,0.0,Abstract mark
roman catholic church,True,False,True,0.0,Mascot logo
galfar engineering & contracting saog,True,True,False,0.1733203125,Combination mark
mosaic sales solutions,False,False,False,0.0,Abstract mark
northeast georgia health system,True,True,False,0.65953125,Emblem logo
"american honda motor company, inc.",False,True,False,0.566953125,Combination mark
caverion,False,True,True,0.582763671875,Mascot logo
atmos energy,True,True,False,0.93259765625,Emblem logo
daimler tss,False,False,False,0.0,Abstract mark
priory group,False,True,False,0.830078125,Wordmark
autônomo,False,False,False,0.0,Abstract mark
wsp usa,True,False,False,0.0,Pictorial mark
samsung electronics,False,True,False,0.24910156249999998,Combination mark
infopulse,False,True,False,0.6380859375,Wordmark
cooley llp,False,True,False,0.47935546875,Combination mark
macy's,False,False,False,0.0,Abstract mark
sunshine insurance group,False,True,False,0.53859375,Combination mark
food industry,False,False,False,0.0,Abstract mark
invesco ltd.,False,True,True,0.260009765625,Mascot logo
state of louisiana,False,True,True,0.29715820312499996,Mascot logo
pt. mayora indah tbk,True,False,False,0.0,Pictorial mark
banco galicia,False,True,False,0.199951171875,Combination mark
hexaware technologies,True,True,False,0.09064453125,Combination mark
barchester healthcare,True,True,False,0.16069335937499998,Combination mark
banque laurentienne,True,True,False,0.174755859375,Combination mark
production resource group,False,False,False,0.0,Abstract mark
multi packaging solutions (mps),False,False,False,0.0,Abstract mark
sika,False,True,False,0.173232421875,Combination mark
abc television,False,True,False,0.48779296875,Combination mark
shred-it,False,True,False,0.261123046875,Combination mark
areva,False,True,False,0.253076171875,Combination mark
husky energy,False,False,False,0.0,Abstract mark
dignity health,False,False,False,0.0,Abstract mark
中国平安保险（集团）股份有限公司  pingan china,True,True,False,0.6788769531250001,Emblem logo
mountain states health alliance,False,False,False,0.0,Abstract mark
toyota motor europe,False,False,False,0.0,Abstract mark
rodan + fields dermatologists  skin & beauty logic,False,False,False,0.0,Abstract mark
peab,False,False,False,0.0,Abstract mark
meander medisch centrum,True,True,False,0.00265625,Combination mark
arup laboratories,False,False,False,0.0,Abstract mark
nyse euronext,True,True,False,0.35533203125,Combination mark
nextgen healthcare,True,True,False,0.52685546875,Combination mark
the university of tokyo,False,True,False,0.021484375,Combination mark
docente universitario,False,True,True,0.21711914062499998,Mascot logo
una huella,False,False,False,0.0,Abstract mark
visakhapatnam steel plant,False,True,False,0.070556640625,Combination mark
the art institutes,True,True,False,0.240869140625,Combination mark
corinthian colleges,False,True,False,0.3337109375,Combination mark
independant trainer and coach,False,True,False,0.22707031249999998,Combination mark
norfolk county council,True,True,True,0.01908203125,Mascot logo
waikato district health board,False,False,False,0.0,Abstract mark
monsanto company,False,True,False,0.193486328125,Combination mark
plexus corp.,True,True,False,0.765625,Emblem logo
dodsal e & c pte ltd,False,False,False,0.0,Abstract mark
trillium health partners,True,True,False,0.563994140625,Combination mark
iheartmedia,False,False,False,0.0,Abstract mark
premier inn,False,False,False,0.0,Abstract mark
the standard,False,False,False,0.0,Abstract mark
rue21,False,False,False,0.0,Abstract mark
seneca college,True,True,False,0.8194921875,Emblem logo
eqt corporation,False,False,False,0.0,Abstract mark
koninklijke kentalis,False,False,False,0.0,Abstract mark
dpr construction,False,False,False,0.0,Abstract mark
universidad veracruzana,False,False,False,0.0,Abstract mark
architect,False,False,False,0.0,Abstract mark
netflix,False,False,False,0.0,Abstract mark
aya healthcare,True,True,False,0.16069335937499998,Combination mark
fluor corporation,False,True,False,0.648359375,Wordmark
infineon technologies,False,True,False,0.522216796875,Combination mark
publica,False,False,False,0.0,Abstract mark
golder associates,True,False,False,0.0,Pictorial mark
"durr systems, inc.",True,True,False,0.61177734375,Emblem logo
defense intelligence agency,True,True,False,0.19597656250000003,Combination mark
ordina,True,True,False,0.027216796875,Combination mark
meritor,False,False,False,0.0,Abstract mark
expeditors,False,False,False,0.0,Abstract mark
wake forest baptist health,False,False,False,0.0,Abstract mark
cusd,False,False,False,0.0,Abstract mark
novelis,False,True,False,0.32060546875,Combination mark
petrobras distribuidora s.a.,True,True,False,0.20357421874999998,Combination mark
related companies,False,False,False,0.0,Abstract mark
state of nevada,False,True,False,0.024423828125,Combination mark
vf corporation,False,False,False,0.0,Abstract mark
ee,True,True,False,0.11624999999999999,Combination mark
unsw,False,False,False,0.0,Abstract mark
gemeente tilburg,True,False,True,0.0,Mascot logo
als,False,False,False,0.0,Abstract mark
prefeitura municipal de uberlândia,False,False,False,0.0,Abstract mark
sabre airline solutions,False,True,False,0.7224609375,Wordmark
love's travel stops,False,False,False,0.0,Abstract mark
bgl bnp paribas,False,True,False,0.014443359375,Combination mark
toyota motor corporation australia,False,True,False,0.79228515625,Wordmark
raiffeisen bank romania,False,False,False,0.0,Abstract mark
megha engineering & infrastructures ltd,False,True,False,0.294912109375,Combination mark
heb,False,True,False,0.511748046875,Combination mark
medical mutual,False,False,False,0.0,Abstract mark
jsl s.a.,False,True,False,0.24541015625,Combination mark
the salvation army,True,True,False,0.248828125,Combination mark
smithsonian institution,False,False,False,0.0,Abstract mark
tui,False,False,False,0.0,Abstract mark
mutual de seguridad,False,False,False,0.0,Abstract mark
sara lee,False,True,False,0.5284765625,Combination mark
harte hanks,False,False,False,0.0,Abstract mark
greenville county schools,False,True,False,0.017490234375,Combination mark
inta,False,True,False,0.14875,Combination mark
the home depot canada,True,False,False,0.0,Pictorial mark
sk hynix,False,False,False,0.0,Abstract mark
apple,False,False,False,0.0,Abstract mark
cell c,False,False,False,0.0,Abstract mark
lee county school district,True,True,False,0.3171484375,Combination mark
hrvatski telekom,False,True,False,0.21375,Combination mark
ford motor credit company,False,True,False,0.4490234375,Combination mark
schindler group,False,True,False,0.206298828125,Combination mark
royal australian air force,False,True,True,0.770869140625,Mascot logo
expedia cruiseshipcenters,False,False,False,0.0,Abstract mark
hcpa - hospital de clínicas de porto alegre,False,True,True,0.080703125,Mascot logo
dsb,False,True,False,0.23935546875,Combination mark
pseg,False,False,False,0.0,Abstract mark
tetra pak,False,True,True,0.163447265625,Mascot logo
university of new england,False,True,False,0.385517578125,Combination mark
davita,False,True,False,1.0228417968749999,Wordmark
oitelemar,False,True,False,0.15724609375,Combination mark
polaris financial technology limited,False,True,False,0.5913671875,Combination mark
acc limited,True,False,False,0.0,Pictorial mark
tve,False,True,False,0.1266796875,Combination mark
sensus,False,True,False,0.153759765625,Combination mark
home instead senior care,True,True,True,0.69419921875,Mascot logo
dexcom,False,True,False,0.872041015625,Wordmark
statens vegvesen,False,False,False,0.0,Abstract mark
cci,False,True,False,0.230810546875,Combination mark
ipsen,False,True,False,0.80666015625,Wordmark
universidad césar vallejo,False,True,False,0.65810546875,Wordmark
tcs,True,True,False,0.18492187499999999,Combination mark
oriental bank of commerce,True,True,False,0.22146484375,Combination mark
bnp paribas fortis,False,True,False,0.014443359375,Combination mark
geisinger medical center,False,True,False,0.494970703125,Combination mark
virginia hospital center,False,True,False,0.111708984375,Combination mark
savers,False,True,False,0.313701171875,Combination mark
comunidad autónoma región de murcia,False,False,False,0.0,Abstract mark
gea group,False,False,False,0.0,Abstract mark
petrofac,False,False,False,0.0,Abstract mark
boskalis,False,False,False,0.0,Abstract mark
pratt & whitney,True,False,False,0.0,Pictorial mark
worldwide flight services (wfs),False,True,False,0.3046875,Combination mark
sanlam,True,True,False,0.538046875,Combination mark
quadgraphics,False,True,False,0.156005859375,Combination mark
coca-cola services,False,False,False,0.0,Abstract mark
seb,False,True,False,0.15775390625,Combination mark
budapest university of technology and economics,False,True,False,0.38007812499999993,Combination mark
bronson healthcare,True,True,False,0.16069335937499998,Combination mark
evolent health,False,True,False,0.36025390625,Combination mark
essar,False,True,False,0.620341796875,Wordmark
axa,False,True,False,0.246962890625,Combination mark
gamestop,False,False,False,0.0,Abstract mark
munson medical center,False,True,False,0.465029296875,Combination mark
university of michigan-flint,True,True,False,0.157421875,Combination mark
hudson's bay company,False,True,False,0.372041015625,Combination mark
niit limited,False,False,False,0.0,Abstract mark
kirkland & ellis llp,False,False,False,0.0,Abstract mark
daffodil international university,False,False,False,0.0,Abstract mark
gemeente utrecht,True,True,False,0.590283203125,Combination mark
danske bank,False,True,False,0.463818359375,Combination mark
power engineers,False,True,False,0.103271484375,Combination mark
persimmon homes,False,False,False,0.0,Abstract mark
lupin pharmaceuticals,False,False,False,0.0,Abstract mark
reserve bank of india,False,False,False,0.0,Abstract mark
expressjet airlines,False,False,False,0.0,Abstract mark
university of leicester,False,True,False,0.17533203125000002,Combination mark
cushman & wakefield,False,True,False,0.30771484375,Combination mark
ministry of public health of ecuador,False,True,False,0.07303710937499999,Combination mark
washington state university,True,True,False,0.624501953125,Emblem logo
hwdsb,False,True,False,0.906796875,Wordmark
sampath bank,False,False,False,0.0,Abstract mark
servicesource,False,False,False,0.0,Abstract mark
logitech,False,False,False,0.0,Abstract mark
ssab,False,False,False,0.0,Abstract mark
united states soccer federation,False,True,False,0.75212890625,Wordmark
buffalo wild wings,False,False,False,0.0,Abstract mark
us air force reserve,False,True,True,0.17892578125000003,Mascot logo
luleå university of technology,False,True,False,0.437255859375,Combination mark
oxy,False,True,False,0.2070703125,Combination mark
proskauer rose llp,False,True,False,0.769921875,Wordmark
cnn,False,False,False,0.0,Abstract mark
puma energy,False,True,False,0.16111328125,Combination mark
tnt,False,True,False,0.677197265625,Wordmark
texas attorney general,True,True,False,0.034365234375,Combination mark
engie services nederland nv,False,True,False,0.6155859375,Wordmark
rotary international,False,True,False,0.25099609375,Combination mark
abington memorial hospital,False,False,False,0.0,Abstract mark
natura,False,False,False,0.0,Abstract mark
mts systems corporation,False,True,False,0.4736328125,Combination mark
good deed foundation,False,False,False,0.0,Abstract mark
sunpower corporation,False,False,False,0.0,Abstract mark
caisse d'epargne ile-de-france,False,True,False,0.30183593750000004,Combination mark
5linx enterprises inc.,False,False,False,0.0,Abstract mark
california pacific medical center,False,False,False,0.0,Abstract mark
csp - companhia siderúrgica do pecém,False,False,False,0.0,Abstract mark
man,False,True,False,0.292265625,Combination mark
safran electronics & defense,False,True,False,0.65927734375,Wordmark
london borough of newham,False,True,False,0.6198046875,Wordmark
anglo american,True,True,False,0.238486328125,Combination mark
reecenichols real estate,False,False,False,0.0,Abstract mark
ison bpo ltd,False,True,False,0.74134765625,Wordmark
cbre gws - local fm,False,False,False,0.0,Abstract mark
sandvoss.dk - mandskabsudlejning,False,True,False,0.308984375,Combination mark
boots uk,False,True,False,0.363125,Combination mark
connexxion,False,True,False,0.355078125,Combination mark
navy federal credit union,False,True,False,0.393447265625,Combination mark
realit,False,False,False,0.0,Abstract mark
acca,False,True,False,0.2731640625,Combination mark
interior health authority,False,False,False,0.0,Abstract mark
cimb niaga,True,False,False,0.0,Pictorial mark
city of san antonio,False,False,False,0.0,Abstract mark
